['4174010175070', '110', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №110', '750', '786', '0', '355', '71', '360', '71', '355', '0', '426', '0', '0', '11', '9', '13', '379', '14']
['4174010175071', '111', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №111', '1008', '1049', '0', '766', '39', '244', '39', '766', '2', '803', '0', '0', '23', '25', '28', '691', '36']
['4174010175072', '112', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №112', '1412', '1018', '0', '732', '24', '262', '24', '732', '0', '756', '0', '0', '28', '15', '37', '635', '41']
['4174010175073', '113', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №113', '323', '347', '0', '204', '5', '138', '5', '204', '4', '205', '0', '0', '9', '19', '11', '152', '14']
['4174010175074', '114', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №114', '601', '638', '0', '539', '50', '49', '50', '539', '2', '587', '0', '0', '4', '7', '8', '556', '12']
['4174010175075', '115', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №115', '338', '373', '0', '303', '30', '40', '30', '303', '2', '331', '0', '0', '4', '2', '1', '322', '2']
['4174010175076', '116', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №116', '452', '519', '0', '405', '38', '76', '38', '405', '8', '435', '0', '0', '5', '7', '9', '397', '17']
['4174010175077', '117', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №117', '634', '672', '0', '315', '127', '230', '127', '314', '7', '434', '0', '0', '26', '41', '12', '345', '10']
['4174010175078', '118', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №118', '408', '436', '0', '317', '14', '105', '14', '317', '1', '330', '0', '0', '6', '17', '12', '280', '15']
['4174010175079', '119', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №119', '550', '562', '0', '454', '66', '42', '66', '454', '65', '455', '0', '0', '7', '7', '6', '429', '6']
['4174010175080', '120', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №120', '246', '264', '0', '203', '37', '24', '37', '203', '0', '240', '0', '0', '0', '0', '0', '240', '0']
['4174010175081', '121', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Пий-Хемская (по округу №14)', 'УИК №121', '250', '253', '0', '135', '70', '48', '70', '135', '2', '203', '0', '0', '5', '8', '3', '183', '4']
['4174011180863', '122', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Сут-Хольская (по округу №10)', 'УИК №122', '722', '729', '142', '331', '36', '220', '178', '331', '8', '501', '0', '0', '70', '12', '24', '387', '8']
['4174011180865', '123', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Сут-Хольская (по округу №10)', 'УИК №123', '355', '361', '62', '265', '15', '19', '77', '265', '0', '342', '0', '0', '19', '4', '8', '308', '3']
['4174011180867', '124', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Сут-Хольская (по округу №10)', 'УИК №124', '513', '525', '128', '303', '22', '72', '150', '303', '0', '453', '0', '0', '17', '4', '4', '425', '3']
['4174011180869', '125', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Сут-Хольская (по округу №10)', 'УИК №125', '2169', '2211', '165', '1954', '26', '66', '191', '1954', '0', '2145', '0', '0', '128', '39', '97', '1843', '38']
['4174011180871', '126', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Сут-Хольская (по округу №10)', 'УИК №126', '468', '538', '83', '334', '48', '73', '131', '334', '0', '465', '0', '0', '2', '0', '3', '460', '0']
['4174011180873', '127', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Сут-Хольская (по округу №10)', 'УИК №127', '327', '350', '68', '201', '19', '62', '87', '201', '3', '285', '0', '0', '7', '1', '10', '267', '0']
['4174011180875', '128', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Сут-Хольская (по округу №10)', 'УИК №128', '638', '678', '156', '462', '20', '40', '176', '462', '0', '638', '0', '0', '20', '11', '24', '569', '14']
['4174012216312', '133', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №13)', 'УИК №133', '1766', '1731', '157', '876', '33', '665', '190', '876', '0', '1066', '0', '0', '124', '77', '149', '610', '106']
['4174012216314', '134', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №13)', 'УИК №134', '334', '321', '20', '286', '15', '0', '35', '286', '0', '321', '0', '0', '3', '2', '1', '315', '0']
['4174012216329', '135', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №13)', 'УИК №135', '165', '171', '0', '91', '0', '80', '0', '91', '2', '89', '0', '0', '5', '5', '14', '53', '12']
['4174012216310', '137', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №13)', 'УИК №137', '681', '615', '49', '442', '24', '100', '73', '442', '0', '515', '0', '0', '9', '1', '11', '492', '2']
['4174012216308', '138', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №13)', 'УИК №138', '269', '265', '0', '245', '3', '17', '3', '245', '0', '248', '0', '0', '7', '1', '3', '235', '2']
['4174012216306', '139', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №13)', 'УИК №139', '429', '419', '108', '299', '12', '0', '120', '299', '0', '419', '0', '0', '3', '1', '10', '402', '3']
['4174012216318', '129', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №16)', 'УИК №129', '2045', '1966', '0', '1231', '17', '718', '17', '1231', '2', '1246', '0', '0', '35', '0', '109', '1003', '99']
['4174012216320', '130', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №16)', 'УИК №130', '998', '1000', '0', '831', '65', '104', '65', '831', '26', '870', '0', '0', '108', '10', '95', '607', '50']
['4174012216325', '131', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №16)', 'УИК №131', '485', '477', '61', '302', '21', '93', '82', '302', '9', '375', '0', '0', '6', '14', '10', '342', '3']
['4174012216327', '132', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №16)', 'УИК №132', '118', '113', '0', '100', '2', '11', '2', '100', '0', '102', '0', '0', '1', '0', '9', '90', '2']
['4174012216302', '136', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тандинская (по округу №15)', 'УИК №136', '465', '450', '33', '327', '16', '74', '49', '327', '9', '367', '0', '0', '23', '9', '8', '309', '18']
['4174013163230', '142', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тес-Хемская (по округу №16) ', 'УИК №142', '1489', '2476', '0', '1204', '285', '987', '285', '1204', '0', '1489', '0', '0', '15', '2', '55', '1374', '43']
['4174013163232', '143', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тес-Хемская (по округу №16) ', 'УИК №143', '654', '679', '102', '527', '25', '25', '127', '527', '0', '654', '0', '0', '2', '3', '10', '626', '13']
['4174013163234', '144', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тес-Хемская (по округу №16) ', 'УИК №144', '409', '693', '38', '364', '7', '284', '45', '364', '7', '402', '0', '0', '9', '16', '20', '318', '39']
['4174013163238', '145', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тес-Хемская (по округу №16) ', 'УИК №145', '458', '476', '0', '312', '146', '18', '146', '312', '11', '447', '0', '0', '24', '15', '17', '378', '13']
['4174013163236', '146', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тес-Хемская (по округу №16) ', 'УИК №146', '220', '264', '57', '161', '2', '44', '59', '161', '0', '220', '0', '0', '0', '0', '0', '216', '4']
['4174013163240', '147', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тес-Хемская (по округу №16) ', 'УИК №147', '501', '555', '188', '295', '18', '54', '206', '295', '0', '501', '0', '0', '2', '0', '4', '493', '2']
['4174013163242', '148', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тес-Хемская (по округу №16) ', 'УИК №148', '605', '651', '167', '430', '8', '46', '175', '430', '3', '602', '0', '0', '3', '1', '1', '593', '4']
['4174014142901', '149', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тоджинская (по округу №14)', 'УИК №149', '1604', '1604', '0', '882', '26', '696', '26', '882', '35', '873', '0', '0', '181', '38', '62', '543', '49']
['4174014142903', '150', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тоджинская (по округу №14)', 'УИК №150', '345', '345', '0', '188', '25', '132', '25', '188', '17', '196', '0', '0', '44', '11', '13', '114', '14']
['4174014142905', '151', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тоджинская (по округу №14)', 'УИК №151', '810', '810', '362', '393', '18', '37', '380', '393', '7', '766', '0', '0', '23', '10', '9', '717', '7']
['4174014142907', '152', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тоджинская (по округу №14)', 'УИК №152', '786', '786', '447', '236', '20', '83', '467', '236', '61', '642', '0', '0', '26', '3', '6', '596', '11']
['4174014142909', '153', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тоджинская (по округу №14)', 'УИК №153', '189', '189', '0', '136', '18', '35', '18', '136', '6', '148', '0', '0', '32', '10', '9', '91', '6']
['4174014142911', '154', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тоджинская (по округу №14)', 'УИК №154', '156', '156', '63', '33', '1', '59', '64', '33', '2', '95', '0', '0', '8', '1', '4', '79', '3']
['4174015203070', '155', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №12) ', 'УИК №155', '1297', '1718', '0', '1244', '53', '421', '53', '1244', '38', '1259', '0', '0', '40', '43', '130', '965', '81']
['4174015203071', '156', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №12) ', 'УИК №156', '1254', '1557', '0', '1175', '79', '303', '79', '1175', '0', '1254', '0', '0', '53', '28', '116', '981', '76']
['4174015203072', '157', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №12) ', 'УИК №157', '1001', '1397', '0', '862', '139', '396', '139', '862', '0', '1001', '0', '0', '33', '16', '38', '880', '34']
['4174015203073', '158', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №12) ', 'УИК №158', '913', '1353', '0', '767', '100', '486', '100', '767', '10', '857', '0', '0', '20', '26', '49', '722', '40']
['4174015203074', '159', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №12) ', 'УИК №159', '424', '432', '0', '393', '16', '23', '16', '393', '0', '409', '0', '0', '0', '0', '11', '398', '0']
['4174015203076', '160', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №160', '1027', '1304', '24', '860', '143', '277', '167', '860', '6', '1021', '0', '0', '16', '17', '21', '956', '11']
['4174015203077', '161', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №161', '395', '438', '8', '291', '8', '131', '16', '273', '7', '282', '0', '0', '19', '10', '15', '234', '4']
['4174015203078', '162', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №162', '460', '585', '0', '340', '118', '127', '118', '340', '8', '450', '0', '0', '7', '8', '26', '398', '11']
['4174015203079', '163', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №163', '793', '843', '0', '759', '34', '50', '34', '725', '0', '759', '0', '0', '5', '0', '34', '705', '15']
['4174015203080', '164', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №164', '459', '459', '67', '367', '25', '0', '92', '367', '4', '455', '0', '0', '4', '3', '10', '431', '7']
['4174015203081', '165', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №165', '855', '879', '0', '548', '307', '24', '307', '548', '5', '850', '0', '0', '3', '0', '17', '830', '0']
['4174015203082', '166', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №166', '410', '459', '0', '347', '14', '98', '14', '347', '3', '358', '0', '0', '6', '3', '8', '337', '4']
['4174015203083', '167', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Улуг-Хемская (по округу №11)', 'УИК №167', '334', '343', '0', '299', '33', '11', '33', '299', '0', '332', '0', '0', '1', '0', '1', '330', '0']
['4174016341372', '169', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чаа-Хольская (по округу №11)', 'УИК №169', '649', '686', '0', '592', '31', '63', '31', '592', '5', '618', '0', '0', '19', '7', '26', '536', '30']
['4174016341374', '171', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чаа-Хольская (по округу №11)', 'УИК №171', '790', '836', '0', '643', '90', '103', '90', '643', '3', '730', '0', '0', '10', '14', '25', '663', '18']
['4174016341388', '168', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чаа-Хольская (по округу №10)', 'УИК №168', '2338', '2424', '162', '1434', '28', '800', '190', '1434', '34', '1590', '0', '0', '33', '39', '49', '1427', '42']
['4174016341390', '170', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чаа-Хольская (по округу №10)', 'УИК №170', '183', '194', '14', '161', '1', '18', '15', '161', '0', '176', '0', '0', '1', '4', '4', '165', '2']
['4174017185619', '174', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чеди-Хольская (по округу №13)', 'УИК №174', '750', '787', '161', '458', '18', '150', '179', '458', '6', '631', '0', '0', '15', '20', '29', '562', '5']
['4174017185620', '175', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чеди-Хольская (по округу №13)', 'УИК №175', '174', '179', '0', '147', '3', '29', '3', '147', '0', '150', '0', '0', '1', '5', '5', '139', '0']
['4174017185614', '172', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чеди-Хольская (по округу №12)', 'УИК №172', '2123', '2170', '0', '1869', '105', '196', '105', '1869', '4', '1970', '0', '0', '28', '45', '57', '1814', '26']
['4174017185615', '173', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чеди-Хольская (по округу №12)', 'УИК №173', '659', '664', '134', '492', '15', '23', '149', '492', '3', '638', '0', '0', '0', '5', '27', '602', '4']
['4174017185616', '176', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чеди-Хольская (по округу №12)', 'УИК №176', '840', '850', '0', '777', '46', '27', '46', '777', '0', '823', '0', '0', '18', '24', '32', '741', '8']
['4174017185617', '177', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Чеди-Хольская (по округу №12)', 'УИК №177', '170', '170', '12', '139', '16', '3', '28', '139', '0', '167', '0', '0', '1', '0', '3', '162', '1']
['4174018160179', '178', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Эрзинская (по округу №16)', 'УИК №178', '654', '681', '159', '323', '38', '161', '197', '323', '5', '515', '0', '0', '53', '13', '12', '414', '23']
['4174018160181', '179', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Эрзинская (по округу №16)', 'УИК №179', '1828', '1828', '237', '915', '69', '607', '306', '885', '30', '1161', '0', '0', '25', '9', '24', '1084', '19']
['4174018160183', '180', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Эрзинская (по округу №16)', 'УИК №180', '537', '567', '136', '356', '11', '64', '136', '215', '5', '346', '0', '0', '1', '10', '5', '303', '27']
['4174018160185', '181', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Эрзинская (по округу №16)', 'УИК №181', '367', '425', '105', '251', '11', '58', '116', '251', '0', '367', '0', '0', '2', '0', '2', '354', '9']
['4174018160187', '182', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Эрзинская (по округу №16)', 'УИК №182', '996', '1011', '274', '649', '46', '42', '320', '649', '2', '967', '0', '0', '8', '4', '2', '941', '12']
['4174018160189', '183', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Эрзинская (по округу №16)', 'УИК №183', '117', '123', '47', '69', '0', '7', '116', '0', '0', '116', '0', '0', '0', '0', '0', '115', '1']
['4174019114565', '140', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тере-Хольская (по округу №15) ', 'УИК №140', '555', '601', '54', '444', '20', '83', '74', '444', '0', '518', '0', '0', '10', '1', '1', '501', '5']
['4174019114566', '141', 'Избирательная комиссия Республики Тыва', 'Единый округ', 'Тере-Хольская (по округу №15) ', 'УИК №141', '526', '573', '118', '389', '12', '54', '130', '389', '3', '516', '0', '0', '9', '0', '2', '501', '4']
